label,z,x,y,area,mean_intensity_0,mean_intensity_1,mean_intensity_2,mean_intensity_3,cell_type,color,legend
4042,35.0,799.0,110.0,1986.0,1162.7865055387715,48.34290030211481,48.05639476334341,304.91289023162136,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4043,35.0,803.0,32.0,2516.0,1137.0158982511925,38.884340222575524,39.36168521462639,295.5898251192369,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4044,34.0,803.0,203.0,2118.0,1126.5977337110482,49.9003777148253,41.86685552407932,336.72332389046267,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4045,34.0,806.0,178.0,1821.0,1172.4096650192205,49.337726523887966,60.27622185612301,390.8956617243274,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4046,34.0,806.0,396.0,1106.0,1861.0433996383365,54.006329113924046,52.23508137432188,386.745027124774,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4047,36.0,871.0,53.0,2397.0,879.7755527743013,49.71172298706718,46.02962035878181,279.4372131831456,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4048,35.0,893.0,534.0,3279.0,827.7124123208296,43.88838060384264,60.42665446782558,186.78926501982312,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4049,33.0,900.0,741.0,4272.0,892.0718632958801,117.3242041198502,168.0358146067416,105.01779026217228,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4050,36.0,922.0,166.0,2311.0,952.9381220250972,55.79402855906534,48.32929467762872,321.83513630463005,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4051,32.0,957.0,0.0,89.0,676.629213483146,34.730337078651694,42.202247191011246,384.9887640449438,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4052,34.0,960.0,10.0,1422.0,721.0035161744023,36.4634317862166,35.47538677918425,326.7201125175808,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4053,34.0,969.0,377.0,1400.0,1426.9607142857142,58.87928571428571,62.296428571428564,367.94857142857137,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4054,35.0,982.0,543.0,2802.0,1106.8297644539614,601.2876516773732,326.25624553890077,255.07744468236973,2,"(0.7450980392156863, 0.7294117647058823, 0.8549019607843137, 1.0)",2
4057,35.0,13.0,943.0,2433.0,636.3625154130702,32.74188244965064,33.815043156596786,88.55322646937937,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4058,30.0,26.0,738.0,73.0,1172.342465753425,30.698630136986303,107.73972602739723,138.78082191780823,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4059,38.0,27.0,571.0,3218.0,632.1519577377252,33.9058421379739,31.803604723430706,188.80826600372902,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4060,33.0,40.0,747.0,1134.0,1259.163139329806,35.467372134038804,50.66666666666666,354.00264550264535,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4061,36.0,44.0,693.0,2171.0,1230.2657761400274,52.486411791801004,46.13542146476279,377.8788576692768,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4062,35.0,43.0,767.0,1475.0,1105.233220338983,33.13762711864407,33.07254237288136,283.24677966101694,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4063,37.0,47.0,6.0,3066.0,670.5130463144163,19.772994129158512,26.488910632746247,244.45368558382256,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4064,39.0,54.0,502.0,7017.0,1118.3723813595554,47.03477269488386,70.14436368818582,217.03249251817016,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4066,35.0,99.0,115.0,1596.0,1004.3320802005012,102.28696741854635,57.734335839599,414.33959899749374,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4067,37.0,122.0,29.0,3216.0,875.0161691542288,26.920087064676622,34.851057213930346,221.25559701492537,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4068,38.0,127.0,1.0,630.0,875.4492063492063,31.06031746031746,43.36984126984128,275.76984126984127,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4069,38.0,132.0,493.0,5568.0,584.7751436781608,47.497665229885065,43.65625,164.87302442528738,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4070,35.0,140.0,535.0,1879.0,1201.8312932410854,40.34433209153805,66.00478978179883,346.1192123469931,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4071,36.0,144.0,386.0,2335.0,1188.4462526766595,56.08736616702353,46.08008565310492,237.2158458244112,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4072,39.0,147.0,862.0,3710.0,1241.8754716981132,45.39353099730458,37.971698113207545,311.6409703504043,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4073,42.0,160.0,537.0,3383.0,780.7626367129767,43.80195093112622,42.2518474726574,151.88028377180018,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4074,38.0,176.0,7.0,1428.0,876.9621848739496,24.28011204481793,56.48109243697479,246.20518207282916,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4075,35.0,178.0,662.0,1322.0,1581.8456883509837,43.562027231467475,46.628593040847214,245.5211800302572,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4076,33.0,185.0,803.0,1121.0,1611.2399643175736,47.23282783229259,33.09723461195361,408.4665477252453,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4077,37.0,199.0,793.0,2905.0,827.7889845094664,58.778657487091216,45.34492254733219,178.91566265060246,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4078,35.0,203.0,456.0,1329.0,1599.6395786305493,47.41610233258089,92.55079006772007,363.8216704288938,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4079,37.0,205.0,646.0,3628.0,893.4570011025359,69.43357221609702,182.6254134509372,148.70369349503858,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4080,34.0,220.0,563.0,801.0,2555.12609238452,77.59675405742821,145.57428214731584,248.1897627965044,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4081,38.0,222.0,799.0,3565.0,1312.6645161290323,51.5186535764376,44.3694249649369,376.2984572230014,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4082,37.0,236.0,932.0,3245.0,918.6613251155625,55.15963020030817,46.62865947611711,221.01510015408317,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4083,38.0,243.0,456.0,3674.0,1334.2882416984214,60.2732716385411,68.43358737071311,438.6818181818182,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4084,36.0,247.0,293.0,1553.0,1439.2002575660013,43.34835801674179,35.130070830650354,296.0579523502898,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4085,36.0,253.0,347.0,1431.0,1310.5702306079666,42.14465408805032,45.0335429769392,387.61914744933614,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4086,36.0,257.0,231.0,1809.0,1434.9723604201215,49.0121614151465,61.97512437810946,364.49530127142083,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4087,35.0,262.0,150.0,1281.0,1391.1131928181107,36.286494925839186,116.38407494145198,371.8110850897737,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4088,35.0,265.0,118.0,2122.0,947.7295004712537,71.5,220.684260131951,177.72384542884072,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4089,36.0,271.0,251.0,2099.0,1345.0695569318725,48.86136255359696,38.184373511195815,332.36636493568363,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4090,38.0,278.0,422.0,5320.0,809.1174812030075,142.77462406015042,127.14624060150378,208.82424812030075,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4091,35.0,286.0,108.0,1744.0,1029.2935779816512,38.665711009174316,43.5980504587156,481.4868119266055,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4092,35.0,301.0,231.0,1842.0,1303.6102062975028,57.14332247557003,54.09391965255158,358.0613463626493,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4093,35.0,303.0,261.0,1791.0,1320.4209938581798,38.81574539363484,40.33947515354551,436.9218313791178,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4094,37.0,318.0,970.0,3678.0,724.5367047308321,130.56498096791734,94.52746057640022,135.9690048939641,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4095,38.0,320.0,757.0,3104.0,894.8685567010309,68.96198453608247,68.32474226804123,154.9861469072165,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4096,36.0,324.0,851.0,3429.0,703.5348498104404,63.99883347914844,47.79119276757071,150.1393992417614,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4097,36.0,333.0,69.0,2794.0,941.6750178954904,48.67358625626342,34.87043664996421,291.31102362204723,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4098,35.0,355.0,597.0,1011.0,1909.8763600395648,72.86053412462908,143.74678536102869,352.64490603363015,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4099,37.0,352.0,820.0,2809.0,1379.9145603417587,54.99608401566394,112.97223211107156,348.8519045923816,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4100,36.0,355.0,256.0,1831.0,1446.8640087383944,42.1605679956308,43.25122883670126,394.592572364828,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4101,34.0,358.0,559.0,1331.0,1674.2036063110447,61.158527422990225,45.398948159278746,346.7678437265214,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4102,35.0,364.0,93.0,1416.0,1208.0685028248588,38.48234463276836,35.19491525423729,446.84322033898314,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4103,37.0,366.0,729.0,2096.0,1529.4150763358778,61.100667938931295,56.513835877862604,414.8959923664122,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4104,38.0,394.0,414.0,3054.0,1467.9803536345776,44.64145383104125,39.85527177472168,330.03634577603145,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4105,37.0,397.0,604.0,3575.0,1456.181258741259,56.41538461538462,42.71076923076923,446.3974825174825,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4106,36.0,397.0,714.0,2190.0,1400.8045662100456,50.62922374429224,41.4027397260274,349.2785388127853,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4107,36.0,402.0,25.0,3139.0,522.1710735903154,47.63459700541574,43.840395030264425,183.85950939789745,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4108,35.0,428.0,257.0,1343.0,1482.1541325390915,45.53090096798213,106.6403574087863,393.6291883842144,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4109,36.0,458.0,371.0,1681.0,1462.760261748959,51.493158834027355,44.83045806067817,319.19631171921475,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4110,35.0,486.0,702.0,1670.0,1326.4766467065867,47.75868263473054,70.26227544910181,276.9832335329341,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4111,41.0,495.0,743.0,3177.0,1452.1334592382752,66.95058231035568,56.64274472773057,448.5228202706957,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4112,40.0,495.0,891.0,3171.0,1122.689687795648,107.54935351624093,292.72973825291706,111.55976032797224,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
4113,40.0,495.0,378.0,3543.0,789.5560259666948,44.79593564775614,50.73666384419983,183.66130397967828,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4114,34.0,511.0,393.0,1255.0,1748.1011952191236,56.429482071713146,68.02788844621514,275.67490039840635,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4115,40.0,515.0,905.0,5235.0,1148.0147086914994,82.51117478510028,87.94288443170963,89.00668576886343,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4116,34.0,526.0,586.0,1541.0,1393.85009733939,51.4639844256976,56.71706683971447,379.4445165476963,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4117,38.0,530.0,200.0,4379.0,803.150034254396,56.5291162365837,50.51221740123316,230.58894724823017,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4118,38.0,531.0,468.0,3793.0,1346.5138412865806,48.80226733456367,44.97099920906935,407.37068283680463,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4119,36.0,540.0,507.0,3856.0,930.7419605809127,59.375,46.16415975103735,224.63459543568462,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4120,35.0,541.0,553.0,1511.0,1408.1317008603573,56.73990734612839,67.26273990734613,393.1760423560556,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4121,34.0,546.0,742.0,1301.0,1673.8039969254419,42.72328977709454,128.13451191391238,245.9884704073789,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4122,35.0,548.0,266.0,1388.0,1411.691642651297,40.90201729106628,48.97694524495677,182.28962536023056,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4123,32.0,549.0,0.0,89.0,1167.7640449438202,21.707865168539325,52.12359550561798,435.2022471910112,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4124,39.0,551.0,464.0,3422.0,1391.0347749853886,56.70251315020456,43.831677381648156,246.5780245470485,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4125,35.0,550.0,638.0,1182.0,1802.2504230118445,55.75042301184433,55.31302876480542,270.8705583756345,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4126,39.0,571.0,859.0,4123.0,1253.1341256366725,184.4496725685181,432.0785835556633,126.05869512490904,3,"(0.984313725490196, 0.5019607843137255, 0.4470588235294118, 1.0)",3
4127,37.0,587.0,174.0,4008.0,796.0237025948102,56.17639720558882,42.20084830339322,222.61626746506985,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4128,35.0,585.0,92.0,1320.0,1341.7128787878787,43.74469696969697,38.49469696969697,377.82045454545454,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4129,37.0,593.0,229.0,3442.0,1060.3381754793725,100.50377687391052,115.40499709471236,218.15688553166763,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4130,37.0,594.0,610.0,4842.0,927.7752994630316,61.39570425444032,161.15344898802147,149.84138785625774,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4131,33.0,598.0,315.0,1069.0,1862.10570626754,64.18054256314312,48.065481758652936,341.9663236669785,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4132,35.0,609.0,676.0,3854.0,719.3108458744161,64.66709911779971,49.60145303580696,211.7498702646601,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4133,40.0,608.0,253.0,3867.0,1693.5073700543055,94.459529350918,65.97595034910783,448.95552107576935,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4134,40.0,612.0,200.0,2516.0,1351.1096979332276,55.73171701112877,76.69554848966614,476.2953100158982,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4135,38.0,621.0,269.0,3286.0,1621.662507608034,51.049300060864276,52.96439440048692,375.1220328667072,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4136,35.0,641.0,750.0,1281.0,1503.5402029664324,49.44808743169399,44.558157689305226,340.1826697892272,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4137,34.0,643.0,734.0,1497.0,1453.2404809619238,57.76018704074816,73.062124248497,387.4702738810955,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4138,37.0,664.0,277.0,2968.0,1202.8086253369272,540.7648247978436,310.09265498652286,214.175539083558,2,"(0.7450980392156863, 0.7294117647058823, 0.8549019607843137, 1.0)",2
4139,36.0,667.0,613.0,1646.0,1383.3894289185903,56.71567436208991,47.59295261239368,320.9228432563791,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4140,34.0,675.0,18.0,1145.0,1520.5921397379916,49.39563318777292,64.90480349344978,374.9694323144105,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4141,39.0,690.0,472.0,6978.0,702.5030094582975,54.454284895385506,49.142877615362565,211.6259673258813,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4142,34.0,689.0,796.0,1491.0,1580.926224010731,63.621059691482216,72.64319248826291,336.9134808853118,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4143,35.0,700.0,587.0,1295.0,1546.7320463320466,58.18146718146718,77.07258687258688,374.1552123552124,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4144,40.0,701.0,41.0,4701.0,623.2144224633057,46.5690278664114,43.00659434162944,143.26717719634118,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4145,38.0,708.0,216.0,2056.0,1494.6454280155642,65.77480544747081,122.57684824902724,334.2514591439689,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4146,35.0,715.0,772.0,1464.0,1629.747950819672,69.50956284153007,48.794398907103826,404.6372950819672,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4147,39.0,724.0,331.0,3430.0,1529.1046647230319,58.95655976676385,49.637609329446065,320.5571428571429,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4148,38.0,725.0,683.0,3590.0,1314.892757660167,55.46323119777158,42.797493036211705,263.6359331476324,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4149,35.0,751.0,428.0,1560.0,1658.9538461538461,64.39038461538462,54.087820512820514,377.8179487179487,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4150,35.0,765.0,199.0,1428.0,1627.4089635854339,323.2051820728292,180.55532212885157,312.08403361344534,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4151,37.0,771.0,793.0,3005.0,841.3680532445925,42.573377703826964,35.16905158069884,58.231946755407655,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4152,37.0,812.0,340.0,2585.0,1117.5125725338492,51.57292069632495,46.165570599613154,338.31721470019335,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4153,35.0,850.0,432.0,1422.0,1455.4120956399438,51.74120956399437,51.014064697608994,328.8895921237693,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4154,37.0,869.0,440.0,5057.0,958.6934941665021,56.90310460747479,53.55843385406367,281.541427723947,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4155,36.0,871.0,231.0,2115.0,1033.4572104018912,41.11631205673759,58.12387706855792,430.7569739952719,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4156,39.0,876.0,387.0,3376.0,788.1937203791472,58.610781990521325,46.55805687203792,180.54443127962085,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4157,36.0,875.0,76.0,2083.0,1016.8967834853577,138.7076332213154,163.52856457033124,370.3134901584253,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4158,33.0,881.0,459.0,1060.0,1761.3575471698114,50.26037735849057,54.989622641509435,378.8575471698113,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4159,36.0,878.0,401.0,1411.0,1571.2197023387669,66.64280652019843,43.499645641389094,334.8504606661942,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4160,37.0,885.0,129.0,3489.0,853.134709085698,55.42476354256234,48.46145027228432,270.2989395242189,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4161,37.0,896.0,463.0,1138.0,1730.419156414763,45.43145869947276,120.3523725834798,401.3699472759227,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4162,34.0,900.0,344.0,1078.0,1719.4118738404452,53.80333951762522,59.36920222634508,407.10018552875687,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4163,35.0,910.0,31.0,2583.0,457.6473093302362,47.62524196670538,37.48664343786295,136.18854045683315,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4164,36.0,909.0,284.0,1515.0,1287.0422442244223,52.998679867986795,65.41518151815181,453.6277227722772,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4165,36.0,923.0,370.0,2347.0,1534.133787814231,49.43672773753728,52.492117596932246,314.8640818065616,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4166,36.0,926.0,320.0,2329.0,1116.471017604122,59.113353370545305,46.0875912408759,347.18334048948054,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4167,39.0,933.0,44.0,6141.0,549.6176518482332,42.05894805406285,37.343103729034354,181.95652173913044,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4168,37.0,938.0,450.0,4294.0,670.7231020027947,60.99161620866325,48.70190964136003,150.99580810433162,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4169,35.0,947.0,258.0,1541.0,1212.14990266061,54.70863075924724,66.86372485399092,411.7157689811809,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4170,38.0,962.0,519.0,6065.0,995.0131904369333,59.32201154163232,51.511788953009074,278.94558944765043,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4171,34.0,981.0,515.0,1627.0,1312.9496004917025,63.09526736324524,44.01475107559927,506.7830362630609,0,"(0.5529411764705883, 0.8274509803921568, 0.7803921568627451, 1.0)",0
4172,35.0,995.0,267.0,1267.0,1371.6716653512233,57.68271507498026,46.58563535911602,324.50986582478293,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4177,38.0,26.0,486.0,1250.0,1603.0544,48.992,37.0544,377.9816,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4178,36.0,27.0,500.0,2434.0,1183.5801150369764,50.251848808545596,38.973294987674606,286.8968775677897,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4179,36.0,45.0,978.0,719.0,1134.0639777468707,45.29207232267039,82.11682892906815,131.32267037552157,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4181,37.0,55.0,664.0,2080.0,1438.1365384615383,84.61442307692306,46.332692307692305,338.90576923076924,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4182,34.0,61.0,552.0,626.0,875.9009584664535,39.08306709265176,48.253993610223645,177.7332268370607,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4183,40.0,60.0,114.0,3825.0,526.5100653594772,25.87058823529412,32.93986928104575,111.15607843137256,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4185,37.0,72.0,336.0,1469.0,1243.4288631722259,33.70864533696392,64.38053097345133,312.7624234172907,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4186,40.0,77.0,582.0,3784.0,1386.2888477801266,47.5306553911205,39.98493657505285,356.3546511627907,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4187,39.0,80.0,639.0,3719.0,1303.7407905350901,50.73191718203818,38.37913417585372,320.095724657166,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4188,36.0,105.0,786.0,1478.0,1226.2050067659,49.55412719891746,45.624492557510145,331.2868741542625,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4189,42.0,111.0,317.0,7537.0,753.4164787050549,199.29507761708905,112.5466365928088,171.68714342576618,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4190,35.0,106.0,69.0,768.0,1421.493489583333,28.79557291666667,83.70703125,132.62239583333334,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4191,36.0,118.0,795.0,1286.0,1375.800933125972,48.82426127527216,41.60575427682737,296.7379471228616,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4192,37.0,137.0,97.0,1711.0,927.5020455873758,30.44652250146114,50.03623611922853,410.08591466978373,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4193,37.0,137.0,575.0,1674.0,1359.4802867383512,121.6194743130227,62.36021505376344,243.9647550776583,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4194,41.0,137.0,821.0,4591.0,1023.4097146591156,51.52276192550642,36.97168372903507,240.65497712916576,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4195,37.0,150.0,992.0,1760.0,986.2369318181818,37.48806818181818,40.472159090909095,277.23522727272734,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4196,39.0,154.0,307.0,3571.0,1291.5667880145618,44.18538224586951,76.42117054046486,375.0739288714646,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4197,36.0,167.0,125.0,1298.0,1170.302003081664,36.56317411402157,88.03543913713406,429.2303543913714,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4198,38.0,172.0,877.0,2143.0,1455.0018665422306,53.2421838544097,41.4778348110126,395.2244517032198,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4199,35.0,188.0,337.0,1266.0,1613.390205371248,43.28672985781991,64.97788309636651,410.6635071090048,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4200,40.0,192.0,962.0,5191.0,875.6613369293007,59.22250048160277,44.697746099017536,190.8374109034868,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4201,37.0,195.0,579.0,3586.0,803.8887339654211,51.289180145008366,46.712771890686,157.15672058003346,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4202,37.0,198.0,548.0,1337.0,1603.2789827973074,59.031413612565444,68.59237097980554,371.96260284218397,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4203,36.0,201.0,473.0,1318.0,1618.4666160849772,50.413505311077394,56.61001517450683,436.9264036418816,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4204,36.0,207.0,136.0,1268.0,1221.903785488959,37.78627760252365,74.11908517350156,370.865141955836,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4205,38.0,226.0,757.0,2383.0,1675.9857322702476,44.95216114141838,40.515316827528316,378.5304238355015,4,"(0.5019607843137255, 0.6941176470588235, 0.8274509803921568, 1.0)",4
4206,40.0,231.0,568.0,2337.0,798.8078733418912,61.424475823705606,107.37098844672657,178.75738125802312,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
4207,38.0,233.0,586.0,1200.0,2265.2816666666668,70.2875,152.83166666666668,191.1275,1,"(1.0, 1.0, 0.7019607843137254, 1.0)",1
